# imt log
s logheadsize 000243
s logcolumns 8
s logname /home/testac/lgames/fitts/20230123_Mon/Player_191932_active.dat
s logversion 2.0
s logdate "Mon Jan 23 19:19:32 EST 2023"
s logidate 1674519572

# begin user data

# end user data

#####
3095.000000 0.144195 -0.013280 0.000123 0.013361 -0.000000 -0.000000 0.000000
3096.000000 0.144207 -0.013203 0.003302 0.011261 -0.000000 -0.000000 0.000000
3097.000000 0.144207 -0.013203 0.002276 0.009513 -0.000000 -0.000000 0.000000
3098.000000 0.144213 -0.013164 0.001455 0.006734 -0.000000 -0.000000 0.000000
3099.000000 0.144225 -0.013087 0.001629 0.009094 -0.000000 -0.000000 0.000000
3100.000000 0.144231 -0.013049 0.001717 0.010297 -0.000000 -0.000000 0.000000
3101.000000 0.144237 -0.013010 0.001465 0.009022 -0.000000 -0.000000 0.000000
3102.000000 0.144243 -0.012972 0.001337 0.008372 -0.000000 -0.000000 0.000000
3103.000000 0.144255 -0.012895 0.001566 0.009929 -0.000000 -0.000000 0.000000
3104.000000 0.144261 -0.012856 0.001682 0.010723 -0.000000 -0.000000 0.000000
3105.000000 0.144267 -0.012818 0.001446 0.009239 -0.000000 -0.000000 0.000000
3106.000000 0.144267 -0.012818 0.001031 0.006595 -0.000000 -0.000000 0.000000
3107.000000 0.144273 -0.012779 0.000820 0.005248 -0.000000 -0.000000 0.000000
3108.000000 0.144279 -0.012741 0.001006 0.006450 -0.000000 -0.000000 0.000000
3109.000000 0.144279 -0.012741 0.000807 0.005174 -0.000000 -0.000000 0.000000
3110.000000 0.144285 -0.012702 0.000705 0.004524 -0.000000 -0.000000 0.000000
3111.000000 0.144291 -0.012664 0.000947 0.006081 -0.000000 -0.000000 0.000000
3112.000000 0.144303 -0.012587 0.001363 0.008763 -0.000000 -0.000000 0.000000
3113.000000 0.144303 -0.012587 0.001281 0.008241 -0.000000 -0.000000 0.000000
3114.000000 0.144309 -0.012548 0.000946 0.006087 -0.000000 -0.000000 0.000000
3115.000000 0.144309 -0.012548 0.000775 0.004989 -0.000000 -0.000000 0.000000
3116.000000 0.144309 -0.012548 0.000395 0.002542 -0.000000 -0.000000 0.000000
3117.000000 0.144309 -0.012548 0.000201 0.001295 -0.000000 -0.000000 0.000000
3118.000000 0.144315 -0.012510 0.000396 0.002548 -0.000000 -0.000000 0.000000
3119.000000 0.144315 -0.012510 0.000495 0.003186 -0.000000 -0.000000 0.000000
3120.000000 0.144321 -0.012471 0.000545 0.003512 -0.000000 -0.000000 0.000000
3121.000000 0.144327 -0.012433 0.000863 0.005566 -0.000000 -0.000000 0.000000
3122.000000 0.144375 -0.012457 0.003084 0.003514 -0.000000 -0.000000 0.000000
3123.000000 0.144321 -0.012471 0.001279 -0.000098 -0.000000 -0.000000 0.000000
3124.000000 0.144327 -0.012433 -0.001700 0.001160 -0.000000 -0.000000 0.000000
3125.000000 0.144375 -0.012457 0.001778 0.001270 -0.000000 -0.000000 0.000000
3126.000000 0.144375 -0.012457 0.003258 -0.000562 -0.000000 -0.000000 0.000000
3127.000000 0.144375 -0.012457 0.001660 -0.000287 -0.000000 -0.000000 0.000000
3128.000000 0.144375 -0.012457 0.000846 -0.000146 -0.000000 -0.000000 0.000000
3129.000000 0.144375 -0.012457 0.000431 -0.000074 -0.000000 -0.000000 0.000000
3130.000000 0.144375 -0.012457 0.000220 -0.000038 -0.000000 -0.000000 0.000000
3131.000000 0.144375 -0.012457 0.000112 -0.000019 -0.000000 -0.000000 0.000000
3132.000000 0.144375 -0.012457 0.000057 -0.000010 -0.000000 -0.000000 0.000000
3133.000000 0.144375 -0.012457 0.000029 -0.000005 -0.000000 -0.000000 0.000000
3134.000000 0.144375 -0.012457 0.000015 -0.000003 -0.000000 -0.000000 0.000000
3135.000000 0.144375 -0.012457 0.000008 -0.000001 -0.000000 -0.000000 0.000000
3136.000000 0.144375 -0.012457 0.000004 -0.000001 -0.000000 -0.000000 0.000000
3137.000000 0.144375 -0.012457 0.000002 -0.000000 -0.000000 -0.000000 0.000000
3138.000000 0.144375 -0.012457 0.000001 -0.000000 -0.000000 -0.000000 0.000000
3139.000000 0.144375 -0.012457 0.000001 -0.000000 -0.000000 -0.000000 0.000000
3140.000000 0.144375 -0.012457 0.000000 -0.000000 -0.000000 -0.000000 0.000000
3141.000000 0.144375 -0.012457 0.000000 -0.000000 -0.000000 -0.000000 0.000000
3142.000000 0.144375 -0.012457 0.000000 -0.000000 -0.000000 -0.000000 0.000000
3143.000000 0.144375 -0.012457 0.000000 -0.000000 -0.000000 -0.000000 0.000000
3144.000000 0.144375 -0.012457 0.000000 -0.000000 -0.000000 -0.000000 0.000000
3145.000000 0.144375 -0.012457 0.000000 -0.000000 -0.000000 -0.000000 0.000000
3146.000000 0.144375 -0.012457 0.000000 -0.000000 -0.000000 -0.000000 0.000000
3147.000000 0.144375 -0.012457 0.000000 -0.000000 -0.000000 -0.000000 0.000000
3148.000000 0.144375 -0.012457 0.000000 -0.000000 -0.000000 -0.000000 0.000000
3149.000000 0.144375 -0.012457 0.000000 -0.000000 -0.000000 -0.000000 0.000000
3150.000000 0.144375 -0.012457 0.000000 -0.000000 -0.000000 -0.000000 0.000000
3151.000000 0.144375 -0.012457 0.000000 -0.000000 -0.000000 -0.000000 0.000000
3152.000000 0.144375 -0.012457 0.000000 -0.000000 -0.000000 -0.000000 0.000000
3153.000000 0.144375 -0.012457 0.000000 -0.000000 -0.000000 -0.000000 0.000000
3154.000000 0.144375 -0.012457 0.000000 -0.000000 -0.000000 -0.000000 0.000000
3155.000000 0.144375 -0.012457 0.000000 -0.000000 -0.000000 -0.000000 0.000000
3156.000000 0.144375 -0.012457 0.000000 -0.000000 -0.000000 -0.000000 0.000000
3157.000000 0.144375 -0.012457 0.000000 -0.000000 -0.000000 -0.000000 0.000000
3158.000000 0.144375 -0.012457 0.000000 -0.000000 -0.000000 -0.000000 0.000000
3159.000000 0.144375 -0.012457 0.000000 -0.000000 -0.000000 -0.000000 0.000000
3160.000000 0.144327 -0.012433 -0.002351 0.001210 -0.000000 -0.000000 0.000000
3161.000000 0.144327 -0.012433 -0.003550 0.001826 -0.000000 -0.000000 0.000000
3162.000000 0.144231 -0.012383 -0.006511 0.003351 -0.000000 -0.000000 0.000000
3163.000000 0.144183 -0.012359 -0.010370 0.005338 -0.000000 -0.000000 0.000000
3164.000000 0.144087 -0.012309 -0.012336 0.006353 -0.000000 -0.000000 0.000000
3165.000000 0.143943 -0.012235 -0.018037 0.009296 -0.000000 -0.000000 0.000000
3166.000000 0.143847 -0.012186 -0.020941 0.010797 -0.000000 -0.000000 0.000000
3167.000000 0.143752 -0.012136 -0.020068 0.010352 -0.000000 -0.000000 0.000000
3168.000000 0.143656 -0.012087 -0.019623 0.010128 -0.000000 -0.000000 0.000000
3169.000000 0.143512 -0.012013 -0.021744 0.011230 -0.000000 -0.000000 0.000000
3170.000000 0.143368 -0.011938 -0.025172 0.013009 -0.000000 -0.000000 0.000000
3171.000000 0.143219 -0.011903 -0.027209 0.012033 -0.000000 -0.000000 0.000000
