# imt log
s logheadsize 000233
s logcolumns 9
s logname /home/testac/lgames/fitts/20180702_Mon/run1.120433.dat
s logversion 2.0
s logdate "Mon Jul 2 12:04:33 EDT 2018"
s logidate 1530547473

# begin user data

# end user data

#####
2356.000000 -0.002895 -0.078825 -0.000000 0.000000 -0.000000 -0.000000 0.000000 0.000000
2357.000000 -0.002895 -0.078825 -0.000000 0.000000 -0.000000 -0.000000 0.000000 0.000000
2358.000000 -0.002895 -0.078825 -0.000000 0.000000 -0.000000 -0.000000 0.000000 0.000000
2359.000000 -0.002895 -0.078825 -0.000000 0.000000 -0.000000 -0.000000 0.000000 0.000000
2360.000000 -0.002895 -0.078825 -0.000000 0.000000 -0.000000 -0.000000 0.000000 0.000000
2361.000000 -0.002895 -0.078825 -0.000000 0.000000 -0.000000 -0.000000 0.000000 0.000000
2362.000000 -0.002895 -0.078825 -0.000000 0.000000 -0.000000 -0.000000 0.000000 0.000000
2363.000000 -0.002895 -0.078825 -0.000000 0.000000 -0.000000 -0.000000 0.000000 0.000000
2364.000000 -0.002895 -0.078825 -0.000000 0.000000 -0.000000 -0.000000 0.000000 0.000000
2365.000000 -0.002895 -0.078825 -0.000000 0.000000 -0.000000 -0.000000 0.000000 0.000000
2366.000000 -0.002895 -0.078825 -0.000000 0.000000 -0.000000 -0.000000 0.000000 0.000000
2367.000000 -0.002895 -0.078825 -0.000000 0.000000 -0.000000 -0.000000 0.000000 0.000000
2368.000000 -0.002895 -0.078825 -0.000000 0.000000 -0.000000 -0.000000 0.000000 0.000000
2369.000000 -0.002895 -0.078825 -0.000000 0.000000 -0.000000 -0.000000 0.000000 0.000000
2370.000000 -0.002895 -0.078825 -0.000000 0.000000 -0.000000 -0.000000 0.000000 0.000000
2371.000000 -0.002895 -0.078825 -0.000000 0.000000 -0.000000 -0.000000 0.000000 0.000000
2372.000000 -0.002895 -0.078825 -0.000000 0.000000 -0.000000 -0.000000 0.000000 0.000000
2373.000000 -0.002895 -0.078825 -0.000000 0.000000 -0.000000 -0.000000 0.000000 0.000000
2374.000000 -0.002895 -0.078825 -0.000000 0.000000 -0.000000 -0.000000 0.000000 0.000000
2375.000000 -0.002895 -0.078825 -0.000000 0.000000 -0.000000 -0.000000 0.000000 0.000000
2376.000000 -0.002895 -0.078825 -0.000000 0.000000 -0.000000 -0.000000 0.000000 0.000000
2377.000000 -0.002895 -0.078825 -0.000000 0.000000 -0.000000 -0.000000 0.000000 0.000000
2378.000000 -0.002895 -0.078825 -0.000000 0.000000 -0.000000 -0.000000 0.000000 0.000000
2379.000000 -0.002895 -0.078825 -0.000000 0.000000 -0.000000 -0.000000 0.000000 0.000000
2380.000000 -0.002895 -0.078825 -0.000000 0.000000 -0.000000 -0.000000 0.000000 0.000000
2381.000000 -0.002895 -0.078825 -0.000000 0.000000 -0.000000 -0.000000 0.000000 0.000000
2382.000000 -0.002895 -0.078825 -0.000000 0.000000 -0.000000 -0.000000 0.000000 0.000000
2383.000000 -0.002895 -0.078825 -0.000000 0.000000 -0.000000 -0.000000 0.000000 0.000000
2384.000000 -0.002895 -0.078825 -0.000000 0.000000 -0.000000 -0.000000 0.000000 0.000000
2385.000000 -0.002895 -0.078825 -0.000000 0.000000 -0.000000 -0.000000 0.000000 0.000000
2386.000000 -0.002895 -0.078825 -0.000000 0.000000 -0.000000 -0.000000 0.000000 0.000000
2387.000000 -0.002895 -0.078825 -0.000000 0.000000 -0.000000 -0.000000 0.000000 0.000000
2388.000000 -0.002895 -0.078825 -0.000000 0.000000 -0.000000 -0.000000 0.000000 0.000000
2389.000000 -0.002895 -0.078825 -0.000000 0.000000 -0.000000 -0.000000 0.000000 0.000000
2390.000000 -0.002895 -0.078825 -0.000000 0.000000 -0.000000 -0.000000 0.000000 0.000000
2391.000000 -0.002895 -0.078825 -0.000000 0.000000 -0.000000 -0.000000 0.000000 0.000000
2392.000000 -0.002895 -0.078825 -0.000000 0.000000 -0.000000 -0.000000 0.000000 0.000000
2393.000000 -0.002895 -0.078825 -0.000000 0.000000 -0.000000 -0.000000 0.000000 0.000000
2394.000000 -0.002895 -0.078825 -0.000000 0.000000 -0.000000 -0.000000 0.000000 0.000000
2395.000000 -0.002895 -0.078825 -0.000000 0.000000 -0.000000 -0.000000 0.000000 0.000000
2396.000000 -0.002895 -0.078825 -0.000000 0.000000 -0.000000 -0.000000 0.000000 0.000000
2397.000000 -0.002895 -0.078825 -0.000000 0.000000 -0.000000 -0.000000 0.000000 0.000000
2398.000000 -0.002895 -0.078825 -0.000000 0.000000 -0.000000 -0.000000 0.000000 0.000000
2399.000000 -0.002895 -0.078825 -0.000000 0.000000 -0.000000 -0.000000 0.000000 0.000000
2400.000000 -0.002895 -0.078825 -0.000000 0.000000 -0.000000 -0.000000 0.000000 0.000000
2401.000000 -0.002895 -0.078825 -0.000000 0.000000 -0.000000 -0.000000 0.000000 0.000000
2402.000000 -0.002895 -0.078825 -0.000000 0.000000 -0.000000 -0.000000 0.000000 0.000000
2403.000000 -0.002895 -0.078825 -0.000000 0.000000 -0.000000 -0.000000 0.000000 0.000000
2404.000000 -0.002895 -0.078825 -0.000000 0.000000 -0.000000 -0.000000 0.000000 0.000000
2405.000000 -0.002895 -0.078825 -0.000000 0.000000 -0.000000 -0.000000 0.000000 0.000000
2406.000000 -0.002895 -0.078825 -0.000000 0.000000 -0.000000 -0.000000 0.000000 0.000000
2407.000000 -0.002895 -0.078825 -0.000000 0.000000 -0.000000 -0.000000 0.000000 0.000000
2408.000000 -0.002895 -0.078825 -0.000000 0.000000 -0.000000 -0.000000 0.000000 0.000000
2409.000000 -0.002895 -0.078825 -0.000000 0.000000 -0.000000 -0.000000 0.000000 0.000000
2410.000000 -0.002895 -0.078825 -0.000000 0.000000 -0.000000 -0.000000 0.000000 0.000000
2411.000000 -0.002895 -0.078825 -0.000000 0.000000 -0.000000 -0.000000 0.000000 0.000000
2412.000000 -0.002895 -0.078825 -0.000000 0.000000 -0.000000 -0.000000 0.000000 0.000000
2413.000000 -0.002895 -0.078825 -0.000000 0.000000 -0.000000 -0.000000 0.000000 0.000000
2414.000000 -0.002895 -0.078825 -0.000000 0.000000 -0.000000 -0.000000 0.000000 0.000000
2415.000000 -0.002895 -0.078825 -0.000000 0.000000 -0.000000 -0.000000 0.000000 0.000000
2416.000000 -0.002895 -0.078825 -0.000000 0.000000 -0.000000 -0.000000 0.000000 0.000000
2417.000000 -0.002895 -0.078825 -0.000000 0.000000 -0.000000 -0.000000 0.000000 0.000000
2418.000000 -0.002895 -0.078825 -0.000000 0.000000 -0.000000 -0.000000 0.000000 0.000000
2419.000000 -0.002895 -0.078825 -0.000000 0.000000 -0.000000 -0.000000 0.000000 0.000000
2420.000000 -0.002895 -0.078825 -0.000000 0.000000 -0.000000 -0.000000 0.000000 0.000000
2421.000000 -0.002895 -0.078825 -0.000000 0.000000 -0.000000 -0.000000 0.000000 0.000000
2422.000000 -0.002895 -0.078825 -0.000000 0.000000 -0.000000 -0.000000 0.000000 0.000000
2423.000000 -0.002895 -0.078825 -0.000000 0.000000 -0.000000 -0.000000 0.000000 0.000000
2424.000000 -0.002895 -0.078825 -0.000000 0.000000 -0.000000 -0.000000 0.000000 0.000000
2425.000000 -0.002895 -0.078825 -0.000000 0.000000 -0.000000 -0.000000 0.000000 0.000000
2426.000000 -0.002895 -0.078825 -0.000000 0.000000 -0.000000 -0.000000 0.000000 0.000000
2427.000000 -0.002895 -0.078825 -0.000000 0.000000 -0.000000 -0.000000 0.000000 0.000000
2428.000000 -0.002895 -0.078825 -0.000000 0.000000 -0.000000 -0.000000 0.000000 0.000000
