# imt log
s logheadsize 000244
s logcolumns 8
s logname /home/testac/lgames/fitts/20220322_Tue/Player_153557_passive.dat
s logversion 2.0
s logdate "Tue Mar 22 15:35:57 EDT 2022"
s logidate 1647977757

# begin user data

# end user data

#####
1621.000000 -0.001337 0.002615 0.000007 -0.000006 -0.329053 0.643928 0.000000
1622.000000 -0.001337 0.002615 0.000003 -0.000003 -0.330021 0.645515 0.000000
1623.000000 -0.001337 0.002615 0.000002 -0.000002 -0.330843 0.646966 0.000000
1624.000000 -0.001337 0.002615 0.000001 -0.000001 -0.331590 0.648346 0.000000
1625.000000 -0.001337 0.002615 0.000000 -0.000000 -0.332298 0.649691 0.000000
1626.000000 -0.001337 0.002615 0.000000 -0.000000 -0.332987 0.651017 0.000000
1627.000000 -0.001337 0.002615 0.000000 -0.000000 -0.333667 0.652334 0.000000
1628.000000 -0.001337 0.002615 0.000000 -0.000000 -0.334341 0.653646 0.000000
1629.000000 -0.001337 0.002615 0.000000 -0.000000 -0.335012 0.654956 0.000000
1630.000000 -0.001337 0.002615 0.000000 -0.000000 -0.335682 0.656265 0.000000
1631.000000 -0.001337 0.002615 0.000000 -0.000000 -0.336351 0.657573 0.000000
1632.000000 -0.001298 0.002578 0.001932 -0.001806 -0.179537 0.509029 0.000000
1633.000000 -0.001298 0.002578 0.002916 -0.002726 -0.135066 0.465730 0.000000
1634.000000 -0.001298 0.002578 0.001486 -0.001389 -0.206692 0.536851 0.000000
1635.000000 -0.001298 0.002578 0.000757 -0.000708 -0.261055 0.589620 0.000000
1636.000000 -0.001298 0.002578 0.000386 -0.000361 -0.293988 0.621340 0.000000
1637.000000 -0.001298 0.002578 0.000197 -0.000184 -0.311971 0.638870 0.000000
1638.000000 -0.001298 0.002578 0.000100 -0.000094 -0.321592 0.648550 0.000000
1639.000000 -0.001298 0.002578 0.000051 -0.000048 -0.326838 0.654137 0.000000
1640.000000 -0.001298 0.002578 0.000026 -0.000024 -0.329836 0.657622 0.000000
1641.000000 -0.001298 0.002578 0.000013 -0.000012 -0.331685 0.660032 0.000000
1642.000000 -0.001298 0.002578 0.000007 -0.000006 -0.332946 0.661893 0.000000
1643.000000 -0.001298 0.002578 0.000003 -0.000003 -0.333907 0.663474 0.000000
1644.000000 -0.001298 0.002578 0.000002 -0.000002 -0.334716 0.664912 0.000000
1645.000000 -0.001298 0.002578 0.000001 -0.000001 -0.335447 0.666277 0.000000
1646.000000 -0.001298 0.002578 0.000000 -0.000000 -0.336137 0.667605 0.000000
1647.000000 -0.001298 0.002578 0.000000 -0.000000 -0.336807 0.668914 0.000000
1648.000000 -0.001298 0.002578 0.000000 -0.000000 -0.337467 0.670213 0.000000
1649.000000 -0.001298 0.002578 0.000000 -0.000000 -0.338122 0.671507 0.000000
1650.000000 -0.001298 0.002578 0.000000 -0.000000 -0.338774 0.672798 0.000000
1651.000000 -0.001298 0.002578 0.000000 -0.000000 -0.339424 0.674089 0.000000
1652.000000 -0.001298 0.002578 0.000000 -0.000000 -0.340074 0.675378 0.000000
1653.000000 -0.001298 0.002578 0.000000 -0.000000 -0.340723 0.676668 0.000000
1654.000000 -0.001298 0.002578 0.000000 -0.000000 -0.341372 0.677957 0.000000
1655.000000 -0.001259 0.002541 0.001932 -0.001806 -0.177340 0.522567 0.000000
1656.000000 -0.001259 0.002541 0.002916 -0.002726 -0.130807 0.477233 0.000000
1657.000000 -0.001259 0.002541 0.001486 -0.001389 -0.205658 0.551524 0.000000
1658.000000 -0.001259 0.002541 0.000757 -0.000708 -0.262452 0.606617 0.000000
1659.000000 -0.001259 0.002541 0.000386 -0.000360 -0.296836 0.639699 0.000000
1660.000000 -0.001259 0.002541 0.000197 -0.000184 -0.315588 0.657946 0.000000
1661.000000 -0.001259 0.002541 0.000100 -0.000094 -0.325596 0.667987 0.000000
1662.000000 -0.001259 0.002541 0.000051 -0.000048 -0.331030 0.673749 0.000000
1663.000000 -0.001259 0.002541 0.000026 -0.000024 -0.334115 0.677314 0.000000
1664.000000 -0.001259 0.002541 0.000013 -0.000012 -0.335998 0.679756 0.000000
1665.000000 -0.001259 0.002541 0.000007 -0.000006 -0.337267 0.681625 0.000000
1666.000000 -0.001259 0.002541 0.000003 -0.000003 -0.338223 0.683200 0.000000
1667.000000 -0.001259 0.002541 0.000002 -0.000002 -0.339019 0.684627 0.000000
1668.000000 -0.001259 0.002541 0.000001 -0.000001 -0.339733 0.685977 0.000000
1669.000000 -0.001259 0.002541 0.000000 -0.000000 -0.340406 0.687288 0.000000
1670.000000 -0.001259 0.002541 0.000000 -0.000000 -0.341058 0.688579 0.000000
1671.000000 -0.001259 0.002541 0.000000 -0.000000 -0.341698 0.689860 0.000000
1672.000000 -0.001259 0.002541 0.000000 -0.000000 -0.342333 0.691136 0.000000
1673.000000 -0.001259 0.002541 0.000000 -0.000000 -0.342966 0.692409 0.000000
1674.000000 -0.001259 0.002541 0.000000 -0.000000 -0.343596 0.693681 0.000000
1675.000000 -0.001259 0.002541 0.000000 -0.000000 -0.344226 0.694952 0.000000
1676.000000 -0.001259 0.002541 0.000000 -0.000000 -0.344856 0.696223 0.000000
1677.000000 -0.001219 0.002504 0.001932 -0.001805 -0.173919 0.534287 0.000000
1678.000000 -0.001219 0.002504 0.002917 -0.002725 -0.125412 0.487005 0.000000
1679.000000 -0.001219 0.002504 0.001486 -0.001389 -0.203348 0.564329 0.000000
1680.000000 -0.001219 0.002504 0.000757 -0.000707 -0.262467 0.621643 0.000000
1681.000000 -0.001219 0.002504 0.000386 -0.000360 -0.298238 0.656026 0.000000
1682.000000 -0.001219 0.002504 0.000197 -0.000184 -0.317724 0.674958 0.000000
1683.000000 -0.001219 0.002504 0.000100 -0.000094 -0.328102 0.685343 0.000000
1684.000000 -0.001219 0.002504 0.000051 -0.000048 -0.333716 0.691272 0.000000
1685.000000 -0.001219 0.002504 0.000026 -0.000024 -0.336882 0.694913 0.000000
1686.000000 -0.001219 0.002504 0.000013 -0.000012 -0.338797 0.697385 0.000000
1687.000000 -0.001219 0.002504 0.000007 -0.000006 -0.340073 0.699260 0.000000
1688.000000 -0.001219 0.002504 0.000003 -0.000003 -0.341022 0.700829 0.000000
1689.000000 -0.001219 0.002504 0.000002 -0.000002 -0.341805 0.702244 0.000000
1690.000000 -0.001219 0.002504 0.000001 -0.000001 -0.342504 0.703578 0.000000
1691.000000 -0.001219 0.002504 0.000000 -0.000000 -0.343159 0.704873 0.000000
1692.000000 -0.001219 0.002504 0.000000 -0.000000 -0.343791 0.706146 0.000000
1693.000000 -0.001219 0.002504 0.000000 -0.000000 -0.344413 0.707410 0.000000
1694.000000 -0.001219 0.002504 0.000000 -0.000000 -0.345028 0.708667 0.000000
1695.000000 -0.001219 0.002504 0.000000 -0.000000 -0.345641 0.709922 0.000000
1696.000000 -0.001180 0.002467 0.001932 -0.001805 -0.168737 0.542334 0.000000
1697.000000 -0.001180 0.002467 0.002917 -0.002725 -0.118523 0.493368 0.000000
1698.000000 -0.001219 0.002504 -0.000446 0.000417 -0.393652 0.756907 0.000000
1699.000000 -0.001180 0.002467 -0.000227 0.000212 -0.360650 0.726683 0.000000
1700.000000 -0.001180 0.002467 0.001816 -0.001697 -0.061957 0.193454 0.000000
1701.000000 -0.001180 0.002467 0.000925 -0.000865 -0.085762 0.216433 0.000000
1702.000000 -0.001167 0.002504 0.001113 0.001359 -0.078770 0.295199 0.000000
1703.000000 -0.001167 0.002504 0.001209 0.002492 -0.076022 0.319812 0.000000
1704.000000 -0.001167 0.002504 0.000616 0.001270 -0.094601 0.292765 0.000000
1705.000000 -0.001167 0.002504 0.000314 0.000647 -0.105254 0.273555 0.000000
1706.000000 -0.001167 0.002504 0.000160 0.000330 -0.110898 0.262450 0.000000
1707.000000 -0.001167 0.002504 0.000081 0.000168 -0.113840 0.256576 0.000000
1708.000000 -0.001167 0.002504 0.000042 0.000086 -0.115393 0.253553 0.000000
1709.000000 -0.001167 0.002504 0.000021 0.000044 -0.116249 0.252009 0.000000
1710.000000 -0.001167 0.002504 0.000011 0.000022 -0.116762 0.251221 0.000000
1711.000000 -0.001167 0.002504 0.000005 0.000011 -0.117117 0.250820 0.000000
1712.000000 -0.001167 0.002504 0.000003 0.000006 -0.117408 0.250615 0.000000
1713.000000 -0.001167 0.002504 0.000001 0.000003 -0.117684 0.250511 0.000000
1714.000000 -0.001167 0.002504 0.000001 0.000001 -0.117972 0.250458 0.000000
1715.000000 -0.001167 0.002504 0.000000 0.000001 -0.118288 0.250431 0.000000
1716.000000 -0.001167 0.002504 0.000000 0.000000 -0.118639 0.250417 0.000000
1717.000000 -0.001167 0.002504 0.000000 0.000000 -0.119031 0.250410 0.000000
1718.000000 -0.001167 0.002504 0.000000 0.000000 -0.119469 0.250407 0.000000
1719.000000 -0.001167 0.002504 0.000000 0.000000 -0.119956 0.250405 0.000000
1720.000000 -0.001167 0.002504 0.000000 0.000000 -0.120495 0.250404 0.000000
1721.000000 -0.001167 0.002504 0.000000 0.000000 -0.121089 0.250404 0.000000
1722.000000 -0.001167 0.002504 0.000000 0.000000 -0.121741 0.250403 0.000000
1723.000000 -0.001167 0.002504 0.000000 0.000000 -0.122452 0.250403 0.000000
1724.000000 -0.001167 0.002504 0.000000 0.000000 -0.123226 0.250403 0.000000
1725.000000 -0.001167 0.002504 0.000000 0.000000 -0.124065 0.250403 0.000000
1726.000000 -0.001167 0.002504 0.000000 0.000000 -0.124972 0.250403 0.000000
1727.000000 -0.001167 0.002504 0.000000 0.000000 -0.125948 0.250403 0.000000
1728.000000 -0.001167 0.002504 0.000000 0.000000 -0.126996 0.250403 0.000000
1729.000000 -0.001167 0.002504 0.000000 0.000000 -0.128118 0.250403 0.000000
1730.000000 -0.001167 0.002504 0.000000 0.000000 -0.129318 0.250403 0.000000
