# imt log
s logheadsize 000234
s logcolumns 7
s logname /home/testac/lgames/fitts/20180718_Wed/run1.115832.dat
s logversion 2.0
s logdate "Wed Jul 18 11:58:32 EDT 2018"
s logidate 1531929512

# begin user data

# end user data

#####
907.000000 0.007237 0.000422 0.021985 0.009943 0.000000 0.000000
908.000000 0.007302 0.000459 0.018232 0.010557 0.000000 0.000000
909.000000 0.007328 0.000533 0.013734 0.010835 0.000000 0.000000
910.000000 0.007340 0.000570 0.008859 0.010942 7.000000 0.046000
911.000000 0.007353 0.000607 0.005755 0.009189 7.000000 0.046000
912.000000 0.007406 0.000607 0.006135 0.006524 7.000000 0.046000
913.000000 0.007418 0.000644 0.006329 0.005166 7.000000 0.046000
914.000000 0.007431 0.000681 0.004464 0.006247 7.000000 0.046000
915.000000 0.007471 0.000645 0.004858 0.003218 7.000000 0.046000
916.000000 0.007484 0.000682 0.005057 0.001675 7.000000 0.046000
917.000000 0.007471 0.000645 0.002577 0.000853 7.000000 0.046000
918.000000 0.007471 0.000645 0.000693 -0.001373 7.000000 0.046000
919.000000 0.007471 0.000645 0.000353 -0.000699 7.000000 0.046000
920.000000 0.007471 0.000645 0.000180 -0.000356 7.000000 0.046000
921.000000 0.007431 0.000681 -0.001871 0.001591 7.000000 0.046000
922.000000 0.007351 0.000753 -0.006839 0.006129 7.000000 0.046000
923.000000 0.007311 0.000790 -0.009370 0.008442 7.000000 0.046000
924.000000 0.007191 0.000898 -0.012619 0.011396 7.000000 0.046000
925.000000 0.007086 0.000897 -0.017475 0.011063 7.000000 0.046000
926.000000 0.006980 0.000895 -0.019229 0.005507 7.000000 0.046000
927.000000 0.006928 0.000895 -0.017542 0.002709 7.000000 0.046000
928.000000 0.006822 0.000893 -0.016683 0.001286 7.000000 0.046000
929.000000 0.006664 0.000891 -0.021408 0.000501 7.000000 0.046000
930.000000 0.006546 0.000853 -0.024440 -0.001703 7.000000 0.046000
931.000000 0.006401 0.000888 -0.025360 -0.001015 7.000000 0.046000
932.000000 0.006283 0.000850 -0.025832 -0.000662 7.000000 0.046000
933.000000 0.006085 0.000885 -0.028651 -0.000504 7.000000 0.046000
934.000000 0.005955 0.000810 -0.030717 -0.002227 7.000000 0.046000
935.000000 0.005797 0.000808 -0.029811 -0.004878 7.000000 0.046000
936.000000 0.005691 0.000807 -0.028100 -0.002616 7.000000 0.046000
937.000000 0.005481 0.000805 -0.029810 -0.001482 7.000000 0.046000
938.000000 0.005323 0.000803 -0.033263 -0.000926 7.000000 0.046000
939.000000 0.005152 0.000765 -0.033070 -0.002417 7.000000 0.046000
940.000000 0.004941 0.000763 -0.035554 -0.003192 7.000000 0.046000
941.000000 0.004771 0.000725 -0.036823 -0.003582 7.000000 0.046000
942.000000 0.004560 0.000723 -0.037469 -0.003772 7.000000 0.046000
943.000000 0.004349 0.000722 -0.039751 -0.002078 7.000000 0.046000
944.000000 0.004178 0.000684 -0.038965 -0.002994 7.000000 0.046000
945.000000 0.004060 0.000646 -0.034031 -0.005223 7.000000 0.046000
946.000000 0.003850 0.000644 -0.033469 -0.004566 7.000000 0.046000
947.000000 0.003639 0.000643 -0.037717 -0.002457 7.000000 0.046000
948.000000 0.003428 0.000642 -0.039880 -0.001373 7.000000 0.046000
949.000000 0.003257 0.000604 -0.039036 -0.002603 7.000000 0.046000
950.000000 0.003047 0.000603 -0.038606 -0.003221 7.000000 0.046000
951.000000 0.002783 0.000601 -0.042918 -0.001750 7.000000 0.046000
952.000000 0.002612 0.000564 -0.043171 -0.002784 7.000000 0.046000
953.000000 0.002402 0.000563 -0.040716 -0.003291 7.000000 0.046000
954.000000 0.002243 0.000562 -0.038828 -0.001745 7.000000 0.046000
955.000000 0.002033 0.000561 -0.037866 -0.000948 7.000000 0.046000
956.000000 0.001809 0.000524 -0.040601 -0.002344 7.000000 0.046000
957.000000 0.001598 0.000523 -0.041994 -0.003047 7.000000 0.046000
958.000000 0.001388 0.000523 -0.042064 -0.001596 7.000000 0.046000
959.000000 0.001216 0.000486 -0.040160 -0.002647 7.000000 0.046000
960.000000 0.000953 0.000485 -0.041773 -0.003174 7.000000 0.046000
961.000000 0.000795 0.000485 -0.041953 -0.001641 7.000000 0.046000
962.000000 0.000624 0.000448 -0.037523 -0.002646 7.000000 0.046000
963.000000 0.000466 0.000448 -0.035265 -0.003155 7.000000 0.046000
964.000000 0.000242 0.000411 -0.036702 -0.003407 7.000000 0.046000
965.000000 0.000031 0.000411 -0.040017 -0.003528 7.000000 0.046000
966.000000 -0.000127 0.000411 -0.038477 -0.001788 7.000000 0.046000
967.000000 -0.000338 0.000411 -0.037692 -0.000892 7.000000 0.046000
968.000000 -0.000509 0.000374 -0.037942 -0.002230 7.000000 0.046000
969.000000 -0.000720 0.000375 -0.038069 -0.002902 7.000000 0.046000
970.000000 -0.000931 0.000375 -0.040070 -0.001436 7.000000 0.046000
971.000000 -0.001062 0.000302 -0.037224 -0.004291 7.000000 0.046000
972.000000 -0.001247 0.000376 -0.034468 -0.002145 7.000000 0.046000
973.000000 -0.001418 0.000339 -0.035003 0.000756 7.000000 0.046000
974.000000 -0.001629 0.000340 -0.036575 -0.001351 7.000000 0.046000
975.000000 -0.001787 0.000340 -0.036725 -0.000624 7.000000 0.046000
976.000000 -0.001945 0.000341 -0.034217 -0.000258 7.000000 0.046000
977.000000 -0.002116 0.000305 -0.033595 -0.001862 7.000000 0.046000
978.000000 -0.002327 0.000306 -0.035861 -0.002661 7.000000 0.046000
979.000000 -0.002485 0.000306 -0.036363 -0.001269 7.000000 0.046000
980.000000 -0.002604 0.000270 -0.032106 -0.002376 7.000000 0.046000
981.000000 -0.002749 0.000308 -0.029279 -0.001142 7.000000 0.046000
982.000000 -0.002868 0.000272 -0.027842 -0.000511 7.000000 0.046000
983.000000 -0.003026 0.000273 -0.027765 -0.001980 7.000000 0.046000
984.000000 -0.003184 0.000273 -0.029654 -0.000915 7.000000 0.046000
985.000000 -0.003342 0.000274 -0.030617 -0.000368 7.000000 0.046000
986.000000 -0.003461 0.000238 -0.029182 -0.001897 7.000000 0.046000
987.000000 -0.003619 0.000239 -0.028450 -0.002671 7.000000 0.046000
988.000000 -0.003777 0.000240 -0.030004 -0.001250 7.000000 0.046000
989.000000 -0.003843 0.000204 -0.026287 -0.002356 7.000000 0.046000
990.000000 -0.003974 0.000279 -0.023071 0.000671 7.000000 0.046000
991.000000 -0.004093 0.000243 -0.024020 0.002234 7.000000 0.046000
992.000000 -0.004199 0.000244 -0.023237 -0.000574 7.000000 0.046000
993.000000 -0.004318 0.000208 -0.022840 -0.002002 7.000000 0.046000
994.000000 -0.004423 0.000209 -0.022637 -0.002727 7.000000 0.046000
995.000000 -0.004528 0.000210 -0.021874 -0.001302 7.000000 0.046000
996.000000 -0.004687 0.000211 -0.024069 -0.000550 7.000000 0.046000
997.000000 -0.004753 0.000175 -0.023266 -0.001982 7.000000 0.046000
998.000000 -0.004819 0.000139 -0.018350 -0.004548 7.000000 0.046000
999.000000 -0.004897 0.000213 -0.016441 -0.000454 7.000000 0.046000
1000.000000 -0.005003 0.000214 -0.017391 0.003449 7.000000 0.046000
1001.000000 -0.005055 0.000214 -0.016615 0.001829 7.000000 0.046000
1002.000000 -0.005122 0.000178 -0.014299 -0.000811 7.000000 0.046000
1003.000000 -0.005214 0.000216 -0.015040 -0.000338 7.000000 0.046000
1004.000000 -0.005266 0.000216 -0.014754 0.001695 7.000000 0.046000
1005.000000 -0.005372 0.000217 -0.015272 0.000941 7.000000 0.046000
1006.000000 -0.005424 0.000218 -0.015536 0.000556 7.000000 0.046000
1007.000000 -0.005438 0.000181 -0.011165 -0.001482 7.000000 0.046000
1008.000000 -0.005477 0.000218 -0.008273 -0.000729 7.000000 0.046000
1009.000000 -0.005530 0.000219 -0.008721 0.001472 7.000000 0.046000
1010.000000 -0.005543 0.000182 -0.007693 -0.001015 7.000000 0.046000
1011.000000 -0.005596 0.000183 -0.007169 -0.002282 7.000000 0.046000
1012.000000 -0.005635 0.000220 -0.008158 0.000682 7.000000 0.046000
1013.000000 -0.005688 0.000220 -0.008661 0.002193 7.000000 0.046000
1014.000000 -0.005702 0.000184 -0.007663 -0.000647 7.000000 0.046000
1015.000000 -0.005741 0.000221 -0.006489 -0.000303 7.000000 0.046000
1016.000000 -0.005715 0.000147 -0.003972 -0.001946 7.000000 0.046000
1017.000000 -0.005702 0.000184 -0.000103 -0.002809 7.000000 0.046000
1018.000000 -0.005702 0.000184 0.000612 0.000360 7.000000 0.046000
1019.000000 -0.005715 0.000147 -0.000353 -0.001608 7.000000 0.046000
1020.000000 -0.005715 0.000147 -0.000845 -0.002610 7.000000 0.046000
1021.000000 -0.005715 0.000147 -0.000431 -0.001330 7.000000 0.046000
1022.000000 -0.005715 0.000147 -0.000219 -0.000678 7.000000 0.046000
1023.000000 -0.005715 0.000147 -0.000112 -0.000345 7.000000 0.046000
1024.000000 -0.005715 0.000147 -0.000057 -0.000176 7.000000 0.046000
1025.000000 -0.005715 0.000147 -0.000029 -0.000090 7.000000 0.046000
1026.000000 -0.005715 0.000147 -0.000015 -0.000046 7.000000 0.046000
1027.000000 -0.005715 0.000147 -0.000008 -0.000023 7.000000 0.046000
1028.000000 -0.005715 0.000147 -0.000004 -0.000012 7.000000 0.046000
1029.000000 -0.005715 0.000147 -0.000002 -0.000006 7.000000 0.046000
1030.000000 -0.005715 0.000147 -0.000001 -0.000003 7.000000 0.046000
1031.000000 -0.005715 0.000147 -0.000001 -0.000002 7.000000 0.046000
1032.000000 -0.005715 0.000147 -0.000000 -0.000001 7.000000 0.046000
1033.000000 -0.005715 0.000147 -0.000000 -0.000000 7.000000 0.046000
1034.000000 -0.005715 0.000147 -0.000000 -0.000000 7.000000 0.046000
1035.000000 -0.005715 0.000147 -0.000000 -0.000000 7.000000 0.046000
1036.000000 -0.005715 0.000147 -0.000000 -0.000000 7.000000 0.046000
1037.000000 -0.005702 0.000184 0.000665 0.001791 7.000000 0.046000
1038.000000 -0.005649 0.000183 0.003588 0.002678 7.000000 0.046000
1039.000000 -0.005635 0.000220 0.005078 0.003129 7.000000 0.046000
1040.000000 -0.005557 0.000146 0.007093 -0.000249 7.000000 0.046000
1041.000000 -0.005491 0.000182 0.010705 -0.001996 7.000000 0.046000
1042.000000 -0.005438 0.000181 0.011288 0.000724 7.000000 0.046000
1043.000000 -0.005438 0.000181 0.008336 0.000343 7.000000 0.046000
1044.000000 -0.005385 0.000181 0.006832 0.000150 7.000000 0.046000
1045.000000 -0.005346 0.000144 0.007988 -0.001765 7.000000 0.046000
1046.000000 -0.005333 0.000180 0.006655 -0.000924 7.000000 0.046000
1047.000000 -0.005280 0.000180 0.006639 0.001296 7.000000 0.046000
1048.000000 -0.005227 0.000179 0.008553 0.000612 7.000000 0.046000
1049.000000 -0.005135 0.000142 0.011450 -0.001552 7.000000 0.046000
1050.000000 -0.005069 0.000178 0.013589 -0.000862 7.000000 0.046000
1051.000000 -0.005016 0.000177 0.012756 0.001307 7.000000 0.046000
1052.000000 -0.005030 0.000141 0.008422 -0.001150 7.000000 0.046000
1053.000000 -0.005016 0.000177 0.004291 -0.000586 7.000000 0.046000
1054.000000 -0.004964 0.000177 0.005434 0.001471 7.000000 0.046000
1055.000000 -0.004911 0.000176 0.007939 0.000703 7.000000 0.046000
1056.000000 -0.004858 0.000176 0.009215 0.000313 7.000000 0.046000
1057.000000 -0.004858 0.000176 0.007280 0.000137 7.000000 0.046000
1058.000000 -0.004766 0.000138 0.008218 -0.001767 7.000000 0.046000
1059.000000 -0.004700 0.000174 0.011942 -0.000966 7.000000 0.046000
1060.000000 -0.004687 0.000211 0.009992 0.003071 7.000000 0.046000
1061.000000 -0.004700 0.000174 0.005091 0.001565 7.000000 0.046000
1062.000000 -0.004647 0.000174 0.004518 -0.001017 7.000000 0.046000
1063.000000 -0.004647 0.000174 0.004887 -0.000540 7.000000 0.046000
1064.000000 -0.004595 0.000173 0.005075 -0.000297 7.000000 0.046000
1065.000000 -0.004581 0.000210 0.005832 0.001620 7.000000 0.046000
1066.000000 -0.004542 0.000173 0.005556 0.000804 7.000000 0.046000
1067.000000 -0.004503 0.000136 0.006679 -0.003218 7.000000 0.046000
1068.000000 -0.004476 0.000209 0.006649 0.000132 7.000000 0.046000
1069.000000 -0.004436 0.000172 0.006634 0.001840 7.000000 0.046000
1070.000000 -0.004489 0.000173 0.002719 -0.000856 7.000000 0.046000
1071.000000 -0.004476 0.000209 -0.000539 0.001378 7.000000 0.046000
1072.000000 -0.004476 0.000209 0.000386 0.002495 7.000000 0.046000
1073.000000 -0.004436 0.000172 0.002121 -0.000543 7.000000 0.046000
1074.000000 -0.004436 0.000172 0.003005 -0.002090 7.000000 0.046000
1075.000000 -0.004436 0.000172 0.001531 -0.001065 7.000000 0.046000
1076.000000 -0.004397 0.000135 0.002705 -0.002356 7.000000 0.046000
1077.000000 -0.004397 0.000135 0.003303 -0.003014 7.000000 0.046000
1078.000000 -0.004397 0.000135 0.001683 -0.001536 7.000000 0.046000
1079.000000 -0.004397 0.000135 0.000857 -0.000782 7.000000 0.046000
1080.000000 -0.004397 0.000135 0.000437 -0.000399 7.000000 0.046000
1081.000000 -0.004397 0.000135 0.000223 -0.000203 7.000000 0.046000
1082.000000 -0.004397 0.000135 0.000113 -0.000103 7.000000 0.046000
1083.000000 -0.004397 0.000135 0.000058 -0.000053 7.000000 0.046000
1084.000000 -0.004397 0.000135 0.000029 -0.000027 7.000000 0.046000
1085.000000 -0.004397 0.000135 0.000015 -0.000014 7.000000 0.046000
1086.000000 -0.004397 0.000135 0.000008 -0.000007 7.000000 0.046000
1087.000000 -0.004397 0.000135 0.000004 -0.000004 7.000000 0.046000
1088.000000 -0.004397 0.000135 0.000002 -0.000002 7.000000 0.046000
1089.000000 -0.004397 0.000135 0.000001 -0.000001 7.000000 0.046000
1090.000000 -0.004397 0.000135 0.000001 -0.000000 7.000000 0.046000
1091.000000 -0.004397 0.000135 0.000000 -0.000000 7.000000 0.046000
1092.000000 -0.004436 0.000172 -0.001924 0.001814 7.000000 0.046000
1093.000000 -0.004436 0.000172 -0.002905 0.002738 7.000000 0.046000
1094.000000 -0.004515 0.000246 -0.005328 0.005023 7.000000 0.046000
1095.000000 -0.004568 0.000246 -0.009147 0.006210 7.000000 0.046000
1096.000000 -0.004581 0.000210 -0.007906 0.001393 7.000000 0.046000
1097.000000 -0.004620 0.000247 -0.006613 0.000732 7.000000 0.046000
1098.000000 -0.004673 0.000247 -0.007877 0.002210 7.000000 0.046000
1099.000000 -0.004726 0.000248 -0.009183 0.001171 7.000000 0.046000
1100.000000 -0.004778 0.000248 -0.009848 0.000642 7.000000 0.046000
1101.000000 -0.004831 0.000249 -0.010187 0.000373 7.000000 0.046000
1102.000000 -0.004884 0.000249 -0.010360 0.000236 7.000000 0.046000
1103.000000 -0.004989 0.000250 -0.013032 0.000192 7.000000 0.046000
1104.000000 -0.005042 0.000251 -0.014394 0.000169 7.000000 0.046000
1105.000000 -0.005055 0.000214 -0.010582 -0.001682 7.000000 0.046000
1106.000000 -0.005134 0.000288 -0.009897 0.000984 7.000000 0.046000
1107.000000 -0.005187 0.000289 -0.011471 0.004159 7.000000 0.046000
1108.000000 -0.005253 0.000253 -0.011677 0.000377 7.000000 0.046000
1109.000000 -0.005345 0.000290 -0.013703 0.000269 7.000000 0.046000
1110.000000 -0.005397 0.000291 -0.014072 0.002005 7.000000 0.046000
1111.000000 -0.005464 0.000255 -0.013003 -0.000718 7.000000 0.046000
1112.000000 -0.005608 0.000293 -0.016963 -0.000258 7.000000 0.046000
1113.000000 -0.005661 0.000293 -0.018316 0.001767 7.000000 0.046000
1114.000000 -0.005727 0.000257 -0.015167 -0.000836 7.000000 0.046000
1115.000000 -0.005766 0.000294 -0.012896 -0.000371 7.000000 0.046000
1116.000000 -0.005872 0.000296 -0.013659 0.001686 7.000000 0.046000
1117.000000 -0.005938 0.000260 -0.015379 -0.000847 7.000000 0.046000
1118.000000 -0.006030 0.000297 -0.015589 -0.000345 7.000000 0.046000
1119.000000 -0.006135 0.000298 -0.017615 0.001732 7.000000 0.046000
1120.000000 -0.006241 0.000300 -0.019312 0.001001 7.000000 0.046000
1121.000000 -0.006360 0.000264 -0.020846 -0.001159 7.000000 0.046000
1122.000000 -0.006465 0.000266 -0.021627 -0.002257 7.000000 0.046000
1123.000000 -0.006570 0.000267 -0.021358 -0.001024 7.000000 0.046000
1124.000000 -0.006662 0.000305 -0.020551 0.001395 7.000000 0.046000
1125.000000 -0.006768 0.000306 -0.020141 0.002630 7.000000 0.046000
1126.000000 -0.006873 0.000307 -0.020599 0.001471 7.000000 0.046000
1127.000000 -0.006978 0.000308 -0.020833 0.000883 7.000000 0.046000
1128.000000 -0.007123 0.000347 -0.022866 0.002410 7.000000 0.046000
1129.000000 -0.007228 0.000348 -0.023902 0.003190 7.000000 0.046000
1130.000000 -0.007386 0.000350 -0.025099 0.001802 7.000000 0.046000
1131.000000 -0.007492 0.000352 -0.025709 0.001097 7.000000 0.046000
1132.000000 -0.007611 0.000317 -0.024108 -0.001084 7.000000 0.046000
1133.000000 -0.007742 0.000392 -0.024531 0.001421 7.000000 0.046000
1134.000000 -0.007861 0.000357 -0.024749 0.002701 7.000000 0.046000
1135.000000 -0.008019 0.000359 -0.026202 -0.000221 7.000000 0.046000
1136.000000 -0.008177 0.000362 -0.028855 0.000122 7.000000 0.046000
1137.000000 -0.008335 0.000364 -0.030207 0.000302 7.000000 0.046000
1138.000000 -0.008518 0.000440 -0.032129 0.004016 7.000000 0.046000
1139.000000 -0.008690 0.000406 -0.033784 0.004125 7.000000 0.046000
1140.000000 -0.008848 0.000409 -0.033391 0.000568 7.000000 0.046000
1141.000000 -0.008967 0.000374 -0.030609 -0.001283 7.000000 0.046000
1142.000000 -0.009098 0.000450 -0.027837 0.001351 7.000000 0.046000
1143.000000 -0.009270 0.000416 -0.029012 0.002742 7.000000 0.046000
1144.000000 -0.009428 0.000418 -0.030961 -0.000120 7.000000 0.046000
1145.000000 -0.009586 0.000421 -0.031278 0.000214 7.000000 0.046000
1146.000000 -0.009797 0.000425 -0.034024 0.000437 7.000000 0.046000
1147.000000 -0.009993 0.000465 -0.037325 0.002391 7.000000 0.046000
1148.000000 -0.010204 0.000469 -0.039008 0.003396 7.000000 0.046000
1149.000000 -0.010376 0.000435 -0.038642 0.000292 7.000000 0.046000
1150.000000 -0.010520 0.000475 -0.035189 0.000451 7.000000 0.046000
1151.000000 -0.010731 0.000479 -0.035334 0.002375 7.000000 0.046000
1152.000000 -0.010942 0.000483 -0.038671 0.001629 7.000000 0.046000
