# imt log
s logheadsize 000244
s logcolumns 13
s logname /home/testac/lgames/fitts/20210621_Mon/Player_121833_active.dat
s logversion 2.0
s logdate "Mon Jun 21 12:18:33 EDT 2021"
s logidate 1624292313

# begin user data

# end user data

#####
2333.000000 -0.026376 0.097013 -0.007252 0.003676 -0.000000 -0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
2334.000000 -0.026384 0.096975 -0.006218 0.000127 -0.000000 -0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
2335.000000 -0.026428 0.096977 -0.005691 -0.001681 -0.000000 -0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
2336.000000 -0.026463 0.097018 -0.006766 0.001263 -0.000000 -0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
2337.000000 -0.026542 0.097061 -0.009049 0.004758 -0.000000 -0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
2338.000000 -0.026558 0.096985 -0.009264 0.000804 -0.000000 -0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
2339.000000 -0.026593 0.097026 -0.007243 -0.001335 -0.000000 -0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
2340.000000 -0.026566 0.096947 -0.004085 -0.002550 -0.000000 -0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
2341.000000 -0.026601 0.096988 -0.002475 -0.003169 -0.000000 -0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
2342.000000 -0.026601 0.096988 -0.002997 0.000380 -0.000000 -0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
2343.000000 -0.026645 0.096990 -0.003657 0.000319 -0.000000 -0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
2344.000000 -0.026645 0.096990 -0.003993 0.000288 -0.000000 -0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
2345.000000 -0.026680 0.097031 -0.003770 0.002142 -0.000000 -0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
2346.000000 -0.026724 0.097033 -0.005786 0.003212 -0.000000 -0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
2347.000000 -0.026732 0.096995 -0.005472 -0.000107 -0.000000 -0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
2348.000000 -0.026696 0.096954 -0.001447 -0.003919 -0.000000 -0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
2349.000000 -0.026740 0.096957 -0.001132 -0.003866 -0.000000 -0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
2350.000000 -0.026732 0.096995 -0.002312 0.000025 -0.000000 -0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
2351.000000 -0.026732 0.096995 -0.000783 0.001882 -0.000000 -0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
2352.000000 -0.026740 0.096957 -0.000794 -0.000910 -0.000000 -0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
2353.000000 -0.026740 0.096957 -0.000799 -0.002333 -0.000000 -0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
2354.000000 -0.026740 0.096957 -0.000407 -0.001189 -0.000000 -0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
2355.000000 -0.026740 0.096957 -0.000207 -0.000606 -0.000000 -0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
2356.000000 -0.026740 0.096957 -0.000106 -0.000309 -0.000000 -0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
2357.000000 -0.026740 0.096957 -0.000054 -0.000157 -0.000000 -0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
2358.000000 -0.026740 0.096957 -0.000027 -0.000080 -0.000000 -0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
2359.000000 -0.026740 0.096957 -0.000014 -0.000041 -0.000000 -0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
2360.000000 -0.026740 0.096957 -0.000007 -0.000021 -0.000000 -0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
2361.000000 -0.026740 0.096957 -0.000004 -0.000011 -0.000000 -0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
2362.000000 -0.026740 0.096957 -0.000002 -0.000005 -0.000000 -0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
2363.000000 -0.026740 0.096957 -0.000001 -0.000003 -0.000000 -0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
2364.000000 -0.026740 0.096957 -0.000000 -0.000001 -0.000000 -0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
2365.000000 -0.026740 0.096957 -0.000000 -0.000001 -0.000000 -0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
2366.000000 -0.026740 0.096957 -0.000000 -0.000000 -0.000000 -0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
2367.000000 -0.026740 0.096957 -0.000000 -0.000000 -0.000000 -0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
2368.000000 -0.026740 0.096957 -0.000000 -0.000000 -0.000000 -0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
2369.000000 -0.026740 0.096957 -0.000000 -0.000000 -0.000000 -0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
2370.000000 -0.026740 0.096957 -0.000000 -0.000000 -0.000000 -0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
2371.000000 -0.026740 0.096957 -0.000000 -0.000000 -0.000000 -0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
2372.000000 -0.026740 0.096957 -0.000000 -0.000000 -0.000000 -0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
2373.000000 -0.026704 0.096916 0.001736 -0.001995 -0.000000 -0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
