# imt log
s logheadsize 000240
s logcolumns 13
s logname /home/testac/lgames/fitts/20210621_Mon/me_114609_active.dat
s logversion 2.0
s logdate "Mon Jun 21 11:46:09 EDT 2021"
s logidate 1624290369

# begin user data

# end user data

#####
3257.000000 -0.032998 0.010062 0.003247 -0.002510 -0.000000 -0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
3258.000000 -0.032983 0.010098 0.002378 0.000490 -0.000000 -0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
3259.000000 -0.032983 0.010098 0.001935 0.002018 -0.000000 -0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
3260.000000 -0.032968 0.010134 0.001710 0.002797 -0.000000 -0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
3261.000000 -0.032917 0.010131 0.004133 0.003039 -0.000000 -0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
3262.000000 -0.032902 0.010167 0.005367 0.003162 -0.000000 -0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
3263.000000 -0.032902 0.010167 0.003458 0.003380 -0.000000 -0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
3264.000000 -0.032843 0.010053 0.004669 -0.003892 -0.000000 -0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
3265.000000 -0.032828 0.010089 0.006009 -0.005829 -0.000000 -0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
3266.000000 -0.032828 0.010089 0.003785 -0.001201 -0.000000 -0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
3267.000000 -0.032828 0.010089 0.001928 -0.000612 -0.000000 -0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
3268.000000 -0.032828 0.010089 0.000983 -0.000312 -0.000000 -0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
3269.000000 -0.032813 0.010125 0.001224 0.001610 -0.000000 -0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
3270.000000 -0.032798 0.010161 0.002069 0.004358 -0.000000 -0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
3271.000000 -0.032761 0.010122 0.003593 0.002066 -0.000000 -0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
3272.000000 -0.032776 0.010086 0.002923 -0.002639 -0.000000 -0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
3273.000000 -0.032776 0.010086 0.000766 -0.003113 -0.000000 -0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
3274.000000 -0.032739 0.010047 0.002206 -0.003509 -0.000000 -0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
3275.000000 -0.032761 0.010122 0.001847 -0.000019 -0.000000 -0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
3276.000000 -0.032761 0.010122 -0.000152 0.003682 -0.000000 -0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
3277.000000 -0.032724 0.010083 0.001738 -0.000047 -0.000000 -0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
